DESPACHO CIFRADO;OPERACION;DESTINACION;REGIMEN;OFICIALIZACION;CANCELACION;AÑO;MES;ADUANA;COTIZACION;MEDIO TRANSPORTE;CANAL;ITEM;PAIS ORIGEN;PAIS PROCEDENCIA/DESTINO;USO;UNIDAD MEDIDA ESTADISTICA;CANTIDAD ESTADISTICA;KILO NETO;KILO BRUTO;FOB DOLAR;FLETE DOLAR;SEGURO DOLAR;IMPONIBLE DOLAR;IMPONIBLE GS;AJUSTE A INCLUIR;AJUSTE A DEDUCIR;POSICION;RUBRO;DESC CAPITULO;DESC POSICION;DESC PARTIDA;MERCADERIA;MARCA ITEM;ACUERDO;DERECHO;ISC;SERVICIO;RENTA;IVA;OTROS;TOTAL
"26DA000000123131";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"16/03/2026";"16/03/2026";"2026";"MARZO";"SOLUCION LOGISTICA ";6499.04;"CAMION";"N";1;"AR - ARGENTINA";"AR - ARGENTINA";"NUEVO";"KILOGRAMO";3000;3000;3244;4500;860;45;5405;35127311.2;0;0;"1702.90.00.000U";"AZUCARES Y ARTICULOS DE CONFITERIA";"CAPITULO 17  AZUCARES Y ARTICULOS DE CONFITERIA";"CAPITULO 17  AZUCARES Y ARTICULOS DE CONFITERIA  LOS DEM¿S AZUCARES,INCLUIDAS LA LACTOSA,MALTOSA,\nGLUCOSA Y FRUCTUOSA(LEVULOSA)QUIMICAMENTE PURAS,\nEN ESTADO S¿LIDO;JARABE DE AZ¿CAR SIN ADICCI¿N DE\nAROMATIZANTE NI COLORANTE;SUCED¿NEOS DE LA MIEL,\nINCLUSO MEZCLADOS CON MIEL NATURAL;AZ¿CAR Y MELA-\nZA CARAMELIZADOS        -Los dem¿s, incluido el az¿car invertido y dem¿s az¿cares y jarabes de az¿car, con un contenido de fructosa sobre producto seco de 50% en peso";"LOS DEM¿S AZUCARES,INCLUIDAS LA LACTOSA,MALTOSA,\nGLUCOSA Y FRUCTUOSA(LEVULOSA)QUIMICAMENTE PURAS,\nEN ESTADO S¿LIDO;JARABE DE AZ¿CAR SIN ADICCI¿N DE\nAROMATIZANTE NI COLORANTE;SUCED¿NEOS DE LA MIEL,\nINCLUSO MEZCLADOS CON MIEL NATURAL;AZ¿CAR Y MELA-\nZA CARAMELIZADOS ";"COLORANTE CARAMELO AM200";"FABRICA JUSTO";"MERCOSUR";0;0;175637;0;3538895;141556;3856088
"26DA000000123132";"IMPORTACION";"IM05";"IMPORTACION MENOR S/ DOC DE TRANS. C/ CODIGO DE BARRAS";"16/03/2026";"16/03/2026";"2026";"MARZO";"CIUDAD DEL ESTE";6499.04;"";"V";1;"BR - BRASIL";"BR - BRASIL";"NUEVO";"UNIDAD";23;391;410;1699.24;7.1;16.99;1723.32;11199938.19;0;0;"7315.11.90.000H";"NT";"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.";"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  CADENAS Y SUS PARTES, DE FUNDICION, HIERRO O ACERO. -Cadenas de eslabones articulados y sus partes:\n  -Cadenas de eslabones articulados y sus partes:\n -- Cadenas de rodillos    Los demas";"CADENAS Y SUS PARTES, DE FUNDICION, HIERRO O ACERO. -Cadenas de eslabones articulados y sus partes:\n";"-CADENAS DE ESLABONES ARTICULADOS Y SUS PARTES EN: 23) VEINTE Y TRES METROS:  CADENA HIERRO ELO ARTICULACION DE ROLLO DEL ELEVADOR CYBER";"SULPECAS";"MERCOSUR";0;0;56000;0;1125594;45024;1226618
"26DA000000123132";"IMPORTACION";"IM05";"IMPORTACION MENOR S/ DOC DE TRANS. C/ CODIGO DE BARRAS";"16/03/2026";"16/03/2026";"2026";"MARZO";"CIUDAD DEL ESTE";6499.04;"";"V";3;"BR - BRASIL";"BR - BRASIL";"NUEVO";"UNIDAD";2;6.8;8;360.5;1.51;3.61;365.61;2376129.35;0;0;"8413.60.11.000Z";"BIENES DE CAPITAL";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES  BOMBAS PARA LIQUIDOS, INCLUSO CON DISPOSITIVO\nMEDIDOR INCORPORADO;ELEVADORES DE LIQUIDOS.    -Las dem¿s bombas volum¿tricas rotativas.\n    De caudal inferior o igual a 300 l/min.\n       De engranajes.";"BOMBAS PARA LIQUIDOS, INCLUSO CON DISPOSITIVO\nMEDIDOR INCORPORADO;ELEVADORES DE LIQUIDOS. ";"-LAS DEM?S BOMBAS VOLUM?TRICAS ROTATIVAS EN: 02) DOS UNIDADES:  BOMBA DE OLEO ENGRNAJE TRANSMISION PARA PALA CARGADORA MICHIGAN 55C";"MEDAL";"SIN ACUERDO";0;0;11881;0;238801;9552;260234
"26DA000000123132";"IMPORTACION";"IM05";"IMPORTACION MENOR S/ DOC DE TRANS. C/ CODIGO DE BARRAS";"16/03/2026";"16/03/2026";"2026";"MARZO";"CIUDAD DEL ESTE";6499.04;"";"V";2;"BR - BRASIL";"BR - BRASIL";"NUEVO";"UNIDAD";1;29;30;218.45;0.91;2.18;221.54;1439825.8;0;0;"8483.40.90.000L";"BIENES DE CAPITAL";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES  ARBOLES DE TRANSMISION (INCLUIDOS LOS DE LEVAS Y\nLOS CIGUE¿ALES) Y MANIVELAS; CAJAS DE COJINETES Y\nCOJINETES; ENGRANAJES Y RUEDAS DE FRICCION;\nHUSILLOS FILETEADOS DE BOLAS O RODILLOS; REDUCTORES, MULTIPLICADORES Y VARIADORES DE VELOCIDAD, INCLUIDOS LOS CONVERTIDORES DE PAR;\nVOLANTES Y POLEAS, INCLUIDOS LOS MOTONES; \nEMBRAGUES Y ORGANOS DE ACOPLAMIENTO, INCLUIDAS\nLAS JUNTAS DE ARTICULACION.    -Engranajes y ruedas de fricci¿n, excepto las\n ruedas dentadas y dem¿s ¿rganos\n elementales de transmisi¿n presentados aisladamente, husillos fileteados de bolas o rodillos; reductores, multiplicadores y variadores de velocidad, incluidos los convertidores de par.       Los dem¿s.";"ARBOLES DE TRANSMISION (INCLUIDOS LOS DE LEVAS Y\nLOS CIGUE¿ALES) Y MANIVELAS; CAJAS DE COJINETES Y\nCOJINETES; ENGRANAJES Y RUEDAS DE FRICCION;\nHUSILLOS FILETEADOS DE BOLAS O RODILLOS; REDUCTORES, MULTIPLICADORES Y VARIADORES DE VELOCIDAD, INCLUIDOS LOS CONVERTIDORES DE PAR;\nVOLANTES Y POLEAS, INCLUIDOS LOS MOTONES; \nEMBRAGUES Y ORGANOS DE ACOPLAMIENTO, INCLUIDAS\nLAS JUNTAS DE ARTICULACION. ";"-ENGRANAJES Y RUEDAS DE FRICCI?N EN: 01) UNA PIEZA:  ENGRANAJE DESLOCAMENTO TRACCION  PARA EXCAVADORA HIDRAULICA  PARA VOLVO EC210BL";"ENROLEIXOS";"SIN ACUERDO";0;0;7199;0;144703;5788;157690
"26DA000000123133";"IMPORTACION";"IM05";"IMPORTACION MENOR S/ DOC DE TRANS. C/ CODIGO DE BARRAS";"16/03/2026";"16/03/2026";"2026";"MARZO";"CIUDAD DEL ESTE";6499.04;"";"V";1;"BR - BRASIL";"BR - BRASIL";"NUEVO";"METRO CUADRADO";1168.08;2000;2000;2422.88;28.54;24.23;2475.65;16089337.87;0;0;"6907.22.00.000T";"PRODUCTOS CERAMICOS";"CAPITULO 69 PRODUCTOS CERAMICOS";"CAPITULO 69 PRODUCTOS CERAMICOS  PLACAS Y BALDOSAS, DE CERAMICA, SIN BARNIZAR NI ESMALTAR, PARA PAVIMENTACION O REVESTIMIENTO; CUBOS, DADOS Y ARTICULOS SIMILARES, DE CERAMICA, PARA MOSAICOS, SIN BARNIZAR NI ESMALTAR, INCLUSO CON SOPORTE.        -- Con un coeficiente de absorci¿n de agua superior al 0,5 % pero inferior o igual al 10 %, en peso\r\n";"PLACAS Y BALDOSAS, DE CERAMICA, SIN BARNIZAR NI ESMALTAR, PARA PAVIMENTACION O REVESTIMIENTO; CUBOS, DADOS Y ARTICULOS SIMILARES, DE CERAMICA, PARA MOSAICOS, SIN BARNIZAR NI ESMALTAR, INCLUSO CON SOPORTE. ";"1168,08 M2 DE PISO CERAMICO CON 58X58 CM.-";"VIVA";"MERCOSUR";0;0;80447;0;1616979;64679;1762105
"26DA000000123134";"EXPORTACION";"EFC1";"EXPORTACION COMPLEMENTARIA";"16/03/2026";"16/03/2026";"2026";"MARZO";"ALGESA SALTOS GUAIRA";6499.04;"CAMION";"V";1;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"KILOGRAMO";1500000;32050;32050;6025.4;801.25;0;6778.59;44054352.18;0;0;"1005.90.10.000N";"CEREALES (TRIGO, ARROZ, MAIZ Y SORGO)";"CAPITULO 10  CEREALES";"CAPITULO 10  CEREALES  MAIZ.    -Los dem¿s.       En grano";"MAIZ. ";"MAIZ PARAGUAYO AMARILLO PADRAO, EN GRANOS A GRANEL, ZAFRA 2025.-";"SIN MARCA";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000123135";"IMPORTACION";"IM05";"IMPORTACION MENOR S/ DOC DE TRANS. C/ CODIGO DE BARRAS";"16/03/2026";"16/03/2026";"2026";"MARZO";"CIUDAD DEL ESTE";6499.04;"";"V";3;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";500;500;500;236.41;3.27;2.37;242.05;1573071.09;0;0;"3824.50.00.000P";"PRODUCTOS QUIMICOS";"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA";"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA  PREPARACIONES AGLUTINANTES PARA MOLDES O NUCLEOS DE FUNDICION; PRODUCTOS QUIMICOS Y PREPARACIONES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS (INCLUIDAS LAS MEZCLAS DE PRODUCTOS NATURALES), NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, PRODUCTOS RESIDUALES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE.        -Morteros y hormigones, no refractarios.";"PREPARACIONES AGLUTINANTES PARA MOLDES O NUCLEOS DE FUNDICION; PRODUCTOS QUIMICOS Y PREPARACIONES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS (INCLUIDAS LAS MEZCLAS DE PRODUCTOS NATURALES), NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, PRODUCTOS RESIDUALES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE. ";"174 BOLSAS DE ARGAMASSA.-";"HIPERMASSA";"MERCOSUR";0;0;7865;0;158094;6324;172283
"26DA000000123135";"IMPORTACION";"IM05";"IMPORTACION MENOR S/ DOC DE TRANS. C/ CODIGO DE BARRAS";"16/03/2026";"16/03/2026";"2026";"MARZO";"CIUDAD DEL ESTE";6499.04;"";"V";1;"BR - BRASIL";"BR - BRASIL";"NUEVO";"METRO CUADRADO";966.36;500;500;1921.3;26.53;19.21;1967.04;12783880.13;0;0;"6907.22.00.000T";"PRODUCTOS CERAMICOS";"CAPITULO 69 PRODUCTOS CERAMICOS";"CAPITULO 69 PRODUCTOS CERAMICOS  PLACAS Y BALDOSAS, DE CERAMICA, SIN BARNIZAR NI ESMALTAR, PARA PAVIMENTACION O REVESTIMIENTO; CUBOS, DADOS Y ARTICULOS SIMILARES, DE CERAMICA, PARA MOSAICOS, SIN BARNIZAR NI ESMALTAR, INCLUSO CON SOPORTE.        -- Con un coeficiente de absorci¿n de agua superior al 0,5 % pero inferior o igual al 10 %, en peso\r\n";"PLACAS Y BALDOSAS, DE CERAMICA, SIN BARNIZAR NI ESMALTAR, PARA PAVIMENTACION O REVESTIMIENTO; CUBOS, DADOS Y ARTICULOS SIMILARES, DE CERAMICA, PARA MOSAICOS, SIN BARNIZAR NI ESMALTAR, INCLUSO CON SOPORTE. ";"966,36 M2 DE PISO CERAMICO CON 46X46 CM.-";"VIVA";"MERCOSUR";0;0;63919;0;1284780;51391;1400090
"26DA000000123135";"IMPORTACION";"IM05";"IMPORTACION MENOR S/ DOC DE TRANS. C/ CODIGO DE BARRAS";"16/03/2026";"16/03/2026";"2026";"MARZO";"CIUDAD DEL ESTE";6499.04;"";"V";2;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";500;500;500;322.83;4.46;3.23;330.52;2148051.6;0;0;"3214.90.00.000L";"COLORANTES Y PINTURAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS  MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA.        -Los dem¿s.";"MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA. ";"LOS DEMAS EN:174 BOLSAS DE ARGAMASSA.-";"VOTORANTIM";"MERCOSUR";0;0;10740;0;215879;8635;235254
"26DA000000123136";"IMPORTACION";"IM05";"IMPORTACION MENOR S/ DOC DE TRANS. C/ CODIGO DE BARRAS";"16/03/2026";"16/03/2026";"2026";"MARZO";"CIUDAD DEL ESTE";6499.04;"";"V";1;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";2288;2288;2332;1406.91;4.79;14.07;1425.76;9266075.85;0;0;"4411.14.90.000A";"MADERA";"CAPITULO 44 MADERA, CARBON VEGETAL Y MANUFACTURAS DE MADERA";"CAPITULO 44 MADERA, CARBON VEGETAL Y MANUFACTURAS DE MADERA  TABLEROS DE FIBRA DE MADERA U OTRAS MATERIAS\nLE¿OSAS, INCLUSO AGLOMERADAS CON RESINAS O DEMAS\nAGLUTINANTES ORGANICOS. -  Tableros de fibra de densidad media (llamados ¿MDF¿) :  -  Tableros de fibra de densidad media (llamados ¿MDF¿) : - - De espesor superior a 9 mm          Los dem¿s";"TABLEROS DE FIBRA DE MADERA U OTRAS MATERIAS\nLE¿OSAS, INCLUSO AGLOMERADAS CON RESINAS O DEMAS\nAGLUTINANTES ORGANICOS. -  Tableros de fibra de densidad media (llamados ¿MDF¿) :";"LOS DEM?S: EN 44 UNIDADES DE PAINEIS DE FIBRA DE MADEIRA  2750X1850X15MM TX TX COR PRETO";"GUARARAPES";"MERCOSUR";0;0;46330;0;931241;37250;1014821
"26DA000000123136";"IMPORTACION";"IM05";"IMPORTACION MENOR S/ DOC DE TRANS. C/ CODIGO DE BARRAS";"16/03/2026";"16/03/2026";"2026";"MARZO";"CIUDAD DEL ESTE";6499.04;"";"V";2;"BR - BRASIL";"BR - BRASIL";"NUEVO";"METRO CUADRADO";74.1;959.595;963.3;270.45;0.92;2.71;274.08;1781262.22;0;0;"6907.22.00.000T";"PRODUCTOS CERAMICOS";"CAPITULO 69 PRODUCTOS CERAMICOS";"CAPITULO 69 PRODUCTOS CERAMICOS  PLACAS Y BALDOSAS, DE CERAMICA, SIN BARNIZAR NI ESMALTAR, PARA PAVIMENTACION O REVESTIMIENTO; CUBOS, DADOS Y ARTICULOS SIMILARES, DE CERAMICA, PARA MOSAICOS, SIN BARNIZAR NI ESMALTAR, INCLUSO CON SOPORTE.        -- Con un coeficiente de absorci¿n de agua superior al 0,5 % pero inferior o igual al 10 %, en peso\r\n";"PLACAS Y BALDOSAS, DE CERAMICA, SIN BARNIZAR NI ESMALTAR, PARA PAVIMENTACION O REVESTIMIENTO; CUBOS, DADOS Y ARTICULOS SIMILARES, DE CERAMICA, PARA MOSAICOS, SIN BARNIZAR NI ESMALTAR, INCLUSO CON SOPORTE. ";"CON UN COEFICIENTE DE ABSORCI?N DE AGUA SUPERIO: EN 74,10 M2 DE PISO CERAMICO ESMALTADO  60CMX60CM MAGNUS BEGE POLIDO";"LUME CERAMICA";"MERCOSUR";0;0;8906;0;179017;7161;195084
"26DA000000123137";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"16/03/2026";"16/03/2026";"2026";"MARZO";"PTO SEGURO FLUVIAL";6499.04;"ACUATICO";"R";4;"CN - CHINA";"CN - CHINA";"NUEVO";"UNIDAD";500;150;150;1237;40.35;12.36;1289.71;8381876;0;0;"8421.23.00.000V";"REPUESTOS (AUTOPARTE)";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES  CENTRIFUGADORAS INCLUIDAS LAS SECADORAS \nCENTRIFUGAS; APARATOS PARA FILTRAR O DEPURAR \nLIQUIDOS O GASES. -Aparatos para filtrar o depurar l¿quidos.\n  -Aparatos para filtrar o depurar l¿quidos.\n   --Para filtrar lubricantes o carburantes en los\nmotores de encendido por chispa o compresi¿n.  Para filtrar lubricantes o carburantes en los motores de encendido por chispa o compresi¿n";"CENTRIFUGADORAS INCLUIDAS LAS SECADORAS \nCENTRIFUGAS; APARATOS PARA FILTRAR O DEPURAR \nLIQUIDOS O GASES. -Aparatos para filtrar o depurar l¿quidos.\n";"PARA FILTRAR LUBRICANTES O CARBURANTES EN LOS MOTO EN:500-UNIDADES FILTRO E ACEITE";"TC TECH";"SIN ACUERDO";419094;0;41909;0;884288;35372;1380663
"26DA000000123137";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"16/03/2026";"16/03/2026";"2026";"MARZO";"PTO SEGURO FLUVIAL";6499.04;"ACUATICO";"R";8;"CN - CHINA";"CN - CHINA";"NUEVO";"UNIDAD";1000;250;250;905;29.52;9.04;943.56;6132234;0;0;"8511.40.00.000Y";"REPUESTOS (AUTOPARTE)";"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.";"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  APARATOS Y DISPOSITIVOS ELECTRICOS DE ENCENDIDO O\nDE ARRANQUE, PARA MOTORES DE ENCENDIDO POR CHISPA\nO POR COMPRESION (POR EJEMPLO: MAGNETOS, DINAMO\nMAGNETOS, BOBINAS DE ENCENDIDO, BUJIAS DE \nENCENDIDO O DE CALDEO (CALENTAMIENTO), MOTORES DE\nARRANQUE); GENERADORES (POR EJEMPLO: DINAMOS,\nALTERNADORES) Y REGULADORES DISYUNTORES\nUTILIZADOS CON ESTOS MOTORES.      -Motores de arranque, aunque funcionen tambien como generadores  Motores de arranque, aunque funcionen tambi¿n como generadores.";"APARATOS Y DISPOSITIVOS ELECTRICOS DE ENCENDIDO O\nDE ARRANQUE, PARA MOTORES DE ENCENDIDO POR CHISPA\nO POR COMPRESION (POR EJEMPLO: MAGNETOS, DINAMO\nMAGNETOS, BOBINAS DE ENCENDIDO, BUJIAS DE \nENCENDIDO O DE CALDEO (CALENTAMIENTO), MOTORES DE\nARRANQUE); GENERADORES (POR EJEMPLO: DINAMOS,\nALTERNADORES) Y REGULADORES DISYUNTORES\nUTILIZADOS CON ESTOS MOTORES. ";"MOTORES DE ARRANQUE, AUNQUE FUNCIONEN TAMBI?N COMO";"";"SIN ACUERDO";306612;0;30661;0;646951;25878;1010102
"26DA000000123137";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"16/03/2026";"16/03/2026";"2026";"MARZO";"PTO SEGURO FLUVIAL";6499.04;"ACUATICO";"R";12;"CN - CHINA";"CN - CHINA";"NUEVO";"UNIDAD";1486;1500;1500;7995.69;260.87;79.95;8336.51;54179311.95;0;0;"8708.29.19.000C";"BIENES DE CAPITAL";"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS";"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  PARTES Y ACCESORIOS PARA VEHICULOS AUTOMOVILES DE\nLAS PARTIDAS 87.01 A 87.05. - Las dem¿s partes y accesorios de carrocer¿a (incluidas las de cabina):  - Las dem¿s partes y accesorios de carrocer¿a (incluidas las de cabina): --Los dem¿s. --- De los veh¿culos de las subpartidas 8701.10, 8701.30, 8701.91 a 8701.95 u 8704.10       Los dem?s";"PARTES Y ACCESORIOS PARA VEHICULOS AUTOMOVILES DE\nLAS PARTIDAS 87.01 A 87.05. - Las dem¿s partes y accesorios de carrocer¿a (incluidas las de cabina):";"LOS DEMAS";"";"SIN ACUERDO";0;0;270897;0;5445021;217801;5933719
"26DA000000123137";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"16/03/2026";"16/03/2026";"2026";"MARZO";"PTO SEGURO FLUVIAL";6499.04;"ACUATICO";"R";20;"CN - CHINA";"CN - CHINA";"NUEVO";"UNIDAD";314;500;500;4404.36;143.69;44.04;4592.09;29844177;0;0;"8708.91.00.000C";"REPUESTOS (AUTOPARTE)";"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS";"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  PARTES Y ACCESORIOS PARA VEHICULOS AUTOMOVILES DE\nLAS PARTIDAS 87.01 A 87.05. -Las dem¿s partes y accesorios:\n  -Las dem¿s partes y accesorios:\n     Radiadores y sus partes";"PARTES Y ACCESORIOS PARA VEHICULOS AUTOMOVILES DE\nLAS PARTIDAS 87.01 A 87.05. -Las dem¿s partes y accesorios:\n";"RADIADORES Y SUS PARTES";"";"SIN ACUERDO";2984418;0;149221;0;3297782;131911;6563332
"26DA000000123137";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"16/03/2026";"16/03/2026";"2026";"MARZO";"PTO SEGURO FLUVIAL";6499.04;"ACUATICO";"R";2;"CN - CHINA";"CN - CHINA";"NUEVO";"UNIDAD";5050;2500;2500;3742.5;122.1;37.42;3902.02;25359384;0;0;"8482.40.00.000E";"REPUESTOS (AUTOPARTE)";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES  RODAMIENTOS DE BOLAS, DE RODILLOS O DE AGUJAS.        -Rodamientos de agujas.";"RODAMIENTOS DE BOLAS, DE RODILLOS O DE AGUJAS. ";"-RODAMIENTOS DE AGUJAS.";"";"SIN ACUERDO";1267969;0;126797;0;2675415;107017;4177198
"26DA000000123137";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"16/03/2026";"16/03/2026";"2026";"MARZO";"PTO SEGURO FLUVIAL";6499.04;"ACUATICO";"R";16;"CN - CHINA";"CN - CHINA";"NUEVO";"UNIDAD";52;50;50;1360.32;44.38;13.6;1418.3;9217588;0;0;"8708.99.90.000L";"REPUESTOS (AUTOPARTE)";"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS";"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  PARTES Y ACCESORIOS PARA VEHICULOS AUTOMOVILES DE\nLAS PARTIDAS 87.01 A 87.05. -Las dem¿s partes y accesorios:\n  -Las dem¿s partes y accesorios:\n --Los demas       Los demas";"PARTES Y ACCESORIOS PARA VEHICULOS AUTOMOVILES DE\nLAS PARTIDAS 87.01 A 87.05. -Las dem¿s partes y accesorios:\n";"LOS DEMAS EN:52-UNIDADES ESTRIBO";"TC TECH";"SIN ACUERDO";921759;0;46088;0;1018544;40742;2027133
"26DA000000123137";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"16/03/2026";"16/03/2026";"2026";"MARZO";"PTO SEGURO FLUVIAL";6499.04;"ACUATICO";"R";5;"CN - CHINA";"CN - CHINA";"NUEVO";"UNIDAD";500;250;250;1235;40.29;12.34;1287.63;8368358.88;0;0;"8414.90.39.000Q";"BIENES DE CAPITAL";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES  BOMBAS DE AIRE O DE VACIO, COMPRESORES DE AIRE U OTROS GASES Y VENTILADORES; CAMPANAS ASPIRANTES PARA EXTRACCION O RECICLADO, CON VENTILADOR INCORPORADO, INCLUSO CON FILTRO.    -Partes.    De compresores.     Las dem¿s.      Las dem¿s.";"BOMBAS DE AIRE O DE VACIO, COMPRESORES DE AIRE U OTROS GASES Y VENTILADORES; CAMPANAS ASPIRANTES PARA EXTRACCION O RECICLADO, CON VENTILADOR INCORPORADO, INCLUSO CON FILTRO. ";"LAS DEM?S. EN:500-UNIDADES BOMBA DE CEBADO MANUAL";"TC TECH";"SIN ACUERDO";0;0;41842;0;841020;33641;916503
